809045143445708802	2321332692	RestingWitchFace💀	2016-12-14 14:39:28	RT @timmartinwhy: you, in a bubble: *tweets*  me, no bubble: *drives through rust belt screaming passages from a clockwork orange*	en	STATUS	0	11	TWITTER
809045134331539456	235172191	barney farmer	2016-12-14 14:39:26	@Orange_Monkey @bushontheradio The people after you would fill Britannia Stadium.	en	STATUS	0	0	TWITTER
809045126102315008	2468028535	Jess ⛄️ △⃒⃘ ⚯͛	2016-12-14 14:39:24	I am SO excited to be making @janespatisserie Terry's Choc Orange cookies tomorrow! 😍	en	STATUS	0	0	TWITTER
809045110985871360	759811326520664064	🌿 #붐붐	2016-12-14 14:39:20	i love 바래 but i remember hating that era cause i hated hongki's orange hair lmaoahdhajd	en	STATUS	0	0	TWITTER
809045107508908032	139804904	IVchat.org	2016-12-14 14:39:19	Can an orange a day keep the doctor away? - https://t.co/CbYYnO0TxS #antioxidants #vitaminC https://t.co/GH2GJJ9hCO	en	STATUS	1	1	TWITTER
809045096222097409	551510744	KP	2016-12-14 14:39:16	Once again I am disappointed with the emoji update. Until there is an orange heart emoji, I won't be impressed.	en	STATUS	0	0	TWITTER
809045076571803648	50437613	scott olson	2016-12-14 14:39:12	ICYMI, Im-Peach-Mint: "Filled with tiny hand shaped waffle cones chunks dipped in orange-flavored Russian chocolate… https://t.co/OcPsWG1nwf	en	STATUS	1	0	TWITTER
809045062067884032	355145485	doug judy	2016-12-14 14:39:08	why do people leave those orange employee towing stickers from dolphin on their cars? take that shit off lmao	en	STATUS	0	0	TWITTER
809045061321113601	790708281362624512	LB Photography Idaho	2016-12-14 14:39:08	RT @HollyBeechMP: Ambrose School is wearing orange for Paul, a student who is spending the next four months in Seattle for cancer treatment…	en	STATUS	0	2	TWITTER
809045058897014785	249710749	Image Blogs	2016-12-14 14:39:08	iittala Origo Orange 16-Piece Place Setting https://t.co/eNjyT90xKw	en	STATUS	0	0	TWITTER
809045048692187136	2322778938	Aqua Radio Online	2016-12-14 14:39:05	aquaradio #nowplaying # enreproduccion  Dance - Clubbing 90 Orange Blue If You Wanna Be (My Only)	en	STATUS	0	0	TWITTER
809045045357613056	222228305	QFClothing	2016-12-14 14:39:04	ERIN Erin Fetherston LILIANE Ponte Peplum SHEATH DRESS-Orange-Knit-Stretch-6!!! https://t.co/EBWFitAyTw	en	STATUS	0	0	TWITTER
809045038210564096	247021435	Bryant Jenkins	2016-12-14 14:39:03	Caltrans presents plan to OCTA on increasing speed in HOV lanes - The Orange County Register https://t.co/B6cBrBzunn	en	STATUS	0	0	TWITTER
809045036537180160	790201489	lssued✨	2016-12-14 14:39:02	RT @ItsAthletePorn: California high school football team places orange roses at the feet of cheerleader battling leukemia.  https://t.co/YA…	en	STATUS	0	4259	TWITTER
809045035538845696	205134606	Bonnie Lopez	2016-12-14 14:39:02	#sleep center orange county it consulting california	en	STATUS	0	0	TWITTER
809045025296420864	365233904	Barnamenevis	2016-12-14 14:39:00	MSK Women's Pleated Halter Solid Maxi Dress, Sea Orange/Gold, 6 #amazon #best #fashion #formal #dresses https://t.co/DFFa5ohrDF	en	STATUS	0	0	TWITTER
809044995160219648	2668498104	Adnarym	2016-12-14 14:38:52	My Orange Seahorse:)  #abyssrium Download: https://t.co/dN69aTtPmZ https://t.co/61AXDWzDjy	en	STATUS	0	0	TWITTER
809044966236266496	742362432845160448	Shere Khan	2016-12-14 14:38:45	@jadineloveydove grapefruit is like a bigger orange and its reddish inside. Pomelo is bigger and its pink inside 😂 #TIMYTheSearch	en	STATUS	0	0	TWITTER
809044959479341056	34297476	Wade Alderson	2016-12-14 14:38:44	Just posted a photo @ Holiday Inn Club Vacations at Orange Lake Resort https://t.co/Sf9jiQhtUj	en	STATUS	0	0	TWITTER
809044929322319872	2547605779	Rajiv	2016-12-14 14:38:37	just wondering, where has orange color jacket has gone @RSSorg ?	en	STATUS	0	0	TWITTER
809044927028097024	2840509158	Emma Watson	2016-12-14 14:38:36	#dodge grand caravan work van donation pickup orange county california	en	STATUS	0	0	TWITTER
809044919520067584	738757102571659266	UHS Titans Sports	2016-12-14 14:38:34	In Case You Missed It: New Story: University High School – Orange City Boys Varsity Soccer beat New Smyrna Beach H https://t.co/pZvJmzppMU	en	STATUS	0	0	TWITTER
809044903992795136	803553892659146756	Orange Egg	2016-12-14 14:38:31	RT @BorresMina: Dream a little dream of me....  #ALDUBTwinsFever https://t.co/ByUBVY6qKr	en	STATUS	0	2	TWITTER
809044886594945025	1411933742	DiaMuertos💀	2016-12-14 14:38:26	RT @ADIC33: Putins's Orange lapdog is in for a rude awakening	en	STATUS	0	1	TWITTER
809044885214928896	803553892659146756	Orange Egg	2016-12-14 14:38:26	RT @BorresMina: Birds singing in the sycamore tree....  #ALDUBTwinsFever	en	STATUS	0	1	TWITTER
809044883700903936	2962392671	Ebnetboy💉	2016-12-14 14:38:26	@The_Orange_Fox oh shit you actually did it :D	en	STATUS	0	0	TWITTER
809044870530826240	315265872	ManicPixieDreamGirl	2016-12-14 14:38:23	Every day when I do my makeup I'm so stuck between do a nice brown smokey thing and have fucking orange eyebrows ya feel	en	STATUS	0	0	TWITTER
809044869645635584	803553892659146756	Orange Egg	2016-12-14 14:38:22	RT @BorresMina: Night breezes seem to whisper 'I love you'....  #ALDUBTwinsFever	en	STATUS	0	1	TWITTER
809044863681437696	711810448488792064	CBX	2016-12-14 14:38:21	RT @jonghyun: OH MY GOD I JUST NOTICED HE WAS HOLDING A LITTLE ORANGE https://t.co/3YgtwOTd8e	en	STATUS	0	1274	TWITTER
809044861777276936	211599703	SAC	2016-12-14 14:38:21	Shutdown ORANGE line between L-Groulx and Beaubien. Inter. emergency services. Service expected to resume at 21:40. #XYZ V	en	STATUS	0	0	TWITTER
809044860455923713	738170890790129665	Everyone Die	2016-12-14 14:38:20	@Doomsday_Orange @Upload_cunt @TheLeadPool @Bamanboi Thats my whole blocked list what tf are you talking about? https://t.co/ks0XAXZxO3	en	STATUS	0	0	TWITTER
809044859281702916	803553892659146756	Orange Egg	2016-12-14 14:38:20	RT @BorresMina: Stars shining bright above you...  #ALDUBTwinsFever	en	STATUS	0	1	TWITTER
809044858748993536	1128291840	RickSinghOCPA	2016-12-14 14:38:20	RT @IamNShankar: With Orange Country Property Appraiser, Dr Seela Ramesh Garu and our film DOP Ram Prasad Garu. Thank you for the support O…	en	STATUS	0	2	TWITTER
809044857050304512	75049621	Natural Health Nurse	2016-12-14 14:38:19	Add some yummy zing to your cranberry sauce by adding a drop of #Améo Orange Oil! #HappyZijaChristmas  #justasklucy https://t.co/0zRXQk7tGO	en	STATUS	0	0	TWITTER
809044855406133248	369518633	ORANGE Chicago	2016-12-14 14:38:19	Wnter!? Forget about it with #Frushi forever :) https://t.co/IWaL5Qd38V	en	STATUS	0	0	TWITTER
809044848355446784	32205332	Tim Green	2016-12-14 14:38:17	RT @angelxrii: Orange is defo my colour 🍊 https://t.co/2ESixKYGXs	en	STATUS	0	13	TWITTER
809044839920783361	2835805277	kim taehyung why did	2016-12-14 14:38:15	RT @ontaekey_: Wow. I really changed my life with orange hair...wow https://t.co/Mv74EfQkql	en	STATUS	0	136	TWITTER
809044831863328769	803553892659146756	Orange Egg	2016-12-14 14:38:13	RT @BorresMina: Stars fading but I linger on dear....  #ALDUBTwinsFever	en	STATUS	0	2	TWITTER
809044819905363968	129281932	Andrew James Gregor	2016-12-14 14:38:11	This is exactly it.  A phenomenally qualified woman was beaten by a man whose only qualification was that he was or… https://t.co/SXwxYxdKWx	en	STATUS	0	0	TWITTER
809044819666341888	803553892659146756	Orange Egg	2016-12-14 14:38:10	RT @janeybuena: Loyalty award goes to @ALDUBTheScreen  🎖🏆🏅  👏🏼👏🏼👏🏼 @TonightwithADN  #ALDUBTwinsFever	en	STATUS	0	10	TWITTER
809044800305385472	4792031989	Anita Xu	2016-12-14 14:38:06	RT @iIovefilm: 'What is love?' Orange Is the New Black (2013 - Present) https://t.co/iYlb1Bx5hq	en	STATUS	0	10924	TWITTER
809044797294071808	964466280	†•∞•♡•Ķãђîå•♡•∞•†	2016-12-14 14:38:05	RT @TheFactsBook: Warm colors such as yellow, orange and red make you hungry - Which is why many fast food restaurants are yellow, orange a…	en	STATUS	0	90	TWITTER
809044790331506689	806269578867314689	Katherine Avery	2016-12-14 14:38:03	RT @zenfullychaotic: @MatthewLillard What cause he hasn't achieved a deep enough orange? The man already looks like Chester Cheetah.	en	STATUS	0	1	TWITTER
809044779912888320	726053552829784064	Adrel Aguilar Melo	2016-12-14 14:38:01	RT @pictoline: Mr. White Mr. Orange Mr. Pink Mr. Blonde Mr. Brown Mr. Blue  Ellos son los miembros clave del gabinete de Donald Trump https…	en	STATUS	0	2319	TWITTER
809044777022918656	567699002	Tara Pickering	2016-12-14 14:38:00	First album was orange Second was green could the Third be blue?... COME ON WHAT DOES THIS MEAN ED https://t.co/Sl3mNUvubk	en	STATUS	1	0	TWITTER
809044775978602496	59954910	andrew	2016-12-14 14:38:00	The radio said "the low on Sunday will hit 29 degrees in the morning" and my mom goes "AHHH WOW. I need to wrap my orange tree"	en	STATUS	3	0	TWITTER
809044768730845184	212662757	Erica ♒	2016-12-14 14:37:58	RT @TheFactsBook: Warm colors such as yellow, orange and red make you hungry - Which is why many fast food restaurants are yellow, orange a…	en	STATUS	0	90	TWITTER
809044737319501825	268030954	Patrick's Paw	2016-12-14 14:37:51	Orange is the new black. https://t.co/kILrvERESC	en	STATUS	0	0	TWITTER
809044731321720832	803553892659146756	Orange Egg	2016-12-14 14:37:49	RT @ALDENtrendOFC: 14 December 2016 Official HT for today: 0000H-2359H #ALDUBTwinsFever https://t.co/fgnMcHNuO1	en	STATUS	0	35	TWITTER
809044711654719488	786534877260836864	Carrie Johnson	2016-12-14 14:37:45	@JerryBrownGov @FBI Orange county Judge did not want 2 hear what I had to say &amp; OC CPS should have also given me my child back in 2014.	en	STATUS	0	0	TWITTER
809044701328343040	191782430	nacs	2016-12-14 14:37:42	RT @sanajoohyuk: 81. Nana. The visual to end all visuals. Orange Caramel didn't dress up as sushi to be disrespected by whities on some yt…	en	STATUS	0	664	TWITTER
809044694504194048	2824450848	Paxton Farquhar	2016-12-14 14:37:41	@McConaughey "Burnt orange makes me puke." The Boz	en	STATUS	0	0	TWITTER
809044688665767937	391004951	Mr Sinister	2016-12-14 14:37:39	What's the chances I could get some orange shoe laces before this concert lol	en	STATUS	0	0	TWITTER
809044684219809792	769878574052548608	Adelino Camara	2016-12-14 14:37:38	Putins's Orange lapdog is in for a rude awakening	en	STATUS	2	1	TWITTER
809044678616043521	559396831	Yoga Mall	2016-12-14 14:37:37	❤❤💜#Workout Barefoot #Yoga #Mat Carrier Duffle #Bag Orange 100% Cotton - NWT - RETIRED https://t.co/i4yb1VHTWW… https://t.co/uC51RZRFjn	en	STATUS	0	0	TWITTER
809044677043384320	581066485	Lidiuus	2016-12-14 14:37:36	RT @Moviepicts: 'What is love?' Orange Is the New Black (2013 - Present) https://t.co/a1ofLUSKdm	en	STATUS	0	1757	TWITTER
809044674765733889	732991291936530432	Michael McMaster	2016-12-14 14:37:36	@realDonaldTrump @mike_pence @ScottWalker @SpeakerRyan @PRyan @wisgop https://t.co/9N25EUohWd FEAST ON THIS YOU ORANGE MORON!  UNFIT IDIOT!	en	STATUS	0	0	TWITTER
809044674166001664	21649103	Andy Bush	2016-12-14 14:37:36	@Orange_Monkey @barneyfarmer Ha ha amazing. Bush	en	STATUS	2	0	TWITTER
809044674107162626	773021064829906945	Megan Goh	2016-12-14 14:37:36	@The1DScoop @1DWorldNewsx maybe cuz orange is the colour of carrot?:p I problably saw this coming	en	STATUS	0	0	TWITTER
809044673956347904	95932130	Syracuse Alumni	2016-12-14 14:37:36	This picture is one of the most amazing things we've ever seen. Way to show your Orange pride, Ryan! https://t.co/kLELi9SW1M	en	STATUS	0	0	TWITTER
809044654389940224	558773626	No2OrangePOTUS	2016-12-14 14:37:31	@CNN Orange Voldermort thinks he's doing a great job.	en	STATUS	0	0	TWITTER
809044645585879040	3028414903	Zearrings	2016-12-14 14:37:29	Zincite Studs. Gold Filled Orange Yellow Crystal Earrings. Raw Rough One of ...:… https://t.co/24zjBmQwIm #fashion… https://t.co/1lxP9Ajncr	en	STATUS	0	0	TWITTER
809044641198784514	845635302	Esquire*Attire	2016-12-14 14:37:28	Check out  #Coach #women #sunglasses HC8043 oval tortoise orange (no tags ... https://t.co/c3MddqmhJx https://t.co/owNPPeIA9w	en	STATUS	0	0	TWITTER
809044630494969857	2491395252	Ken Christensen	2016-12-14 14:37:25	I want to win some new #gear from @orangemud and @runningwithsd in this #GIVEAWAY!  #orangemud https://t.co/qwz2bgTykk	en	STATUS	0	0	TWITTER
809044628439580672	522322574	Denver Broncos Goods	2016-12-14 14:37:25	#NFL #FootBall DENVER #Broncos I BLEED ORANGE AND BLUE #TShirt SIZE XL NWT!!! https://t.co/aJ78bkV6iK #Sports #Buzz	en	STATUS	0	0	TWITTER
809044626174681088	2436803035	⚓	2016-12-14 14:37:24	Red, orange, yellow background.	en	STATUS	0	0	TWITTER
809044623414927362	756718037525340160	Free Rides	2016-12-14 14:37:24	Free cabs for u in Orange County w  credit code INK on the Lyft app. Better than uber promo now.	en	STATUS	0	0	TWITTER
809044616267730944	1215623006	Sexy Nana ;)	2016-12-14 14:37:22	[FACTS] So Hyun had joined the Korean girl band called “Orange” when he was 12 years old, in grade 5 elementary school #bot	en	STATUS	0	0	TWITTER
809044615382765570	1708398415	Shannon McCollum	2016-12-14 14:37:22	RT @MicheleMyFairy: Large Hibiscus Hair Clip, Yellow Golden, Orange, Real Lookin… https://t.co/hsM3pJzCVR #pottiteam #LolitaSouthPacific ht…	en	STATUS	0	7	TWITTER
809044614032326656	3744279377	westrykids	2016-12-14 14:37:21	♢✰ Baby Boys Toddlers Orange T-Shirt Top Short Sleeved Cotton Age 9M-3Y Road Trip https://t.co/58Pvm7CkqK https://t.co/e7O0Q6UD5y	en	STATUS	0	0	TWITTER
809044606734266368	351683198	Ally	2016-12-14 14:37:20	Colourful. Eating ALL the yellow &amp; orange fruit 😋 https://t.co/VZfP7kyJEM	en	STATUS	0	0	TWITTER
809044584810459136	179442897	ModernLifeBlogs	2016-12-14 14:37:14	Orange Oil Products Provide Green Pest Control for Termite Infestations - ModernLifeBlogs https://t.co/XzR3WTP8ah  #Environment #Tips	en	STATUS	0	0	TWITTER
809044583828967424	2321766337	유유 • ฮาร์ทเเครี่ •	2016-12-14 14:37:14	RT @be_myfav: Kakao friends tea ☕️ 💕~390฿รวมส่ง - #Ryan Earl grey - Hibiscus  - Peppermint 🍃 - Strawberry 🍓 - Orange 🍊  - Macchiato https:/…	en	STATUS	0	13	TWITTER
809044580540805121	25806549	Nevenka & Siegfried	2016-12-14 14:37:13	Check out Jones New York Brooch Pin Gold Tone Orange Hibiscus STOCKING STUFFER #JonesNewYork https://t.co/jc51paDlB9 via @eBay	en	STATUS	0	0	TWITTER
809044573800558592	2732620030	kachow	2016-12-14 14:37:12	@rachelbarwise have u ever had an orange smartie those are definitely flavoured	en	STATUS	0	0	TWITTER
809044564346568704	2276685060	Mariella Jacqueline	2016-12-14 14:37:10	This was directly next to the Cinnabon machine. A fresh squeezed orange juice machine for only… https://t.co/DprD2oORiM	en	STATUS	0	0	TWITTER
809044553516752896	303584333	Danah-nah-nah	2016-12-14 14:37:07	RT @RafuShimpo: Full house for Allegiance Orange AMC! @GeorgeTakei https://t.co/DNhEFwsn1C	en	STATUS	0	4	TWITTER
809044552019574784	2352682393	Tina Bender	2016-12-14 14:37:07	We have Cranberry Orange Scones at Grandma's Pantry ~Order today: https://t.co/13Tf7IdWCF **All food products... https://t.co/kJknrjFOMc	en	STATUS	0	0	TWITTER
809044544247496705	2352682393	Tina Bender	2016-12-14 14:37:05	We have Cranberry Orange Scones at Grandma's Pantry ~Order today: https://t.co/13Tf7IdWCF **All food products... https://t.co/5aw4tUnTkw	en	STATUS	0	0	TWITTER
809044528531259392	1108088245	่ㅈ่❤︎맠	2016-12-14 14:37:01	RT @be_myfav: Kakao friends tea ☕️ 💕~390฿รวมส่ง - #Ryan Earl grey - Hibiscus  - Peppermint 🍃 - Strawberry 🍓 - Orange 🍊  - Macchiato https:/…	en	STATUS	0	13	TWITTER
809044527843577856	3064926579	Nash/Matt ❤️	2016-12-14 14:37:01	RT @FRANCE24: Orange CEO declines to testify at trial of IMF chief Lagarde https://t.co/S1LcYqCVof https://t.co/S8cGqMQ1Fo	en	STATUS	0	3	TWITTER
809044521107554305	20672919	Ho Ho-range Monkey	2016-12-14 14:36:59	@barneyfarmer @bushontheradio hello darkness, my old friend https://t.co/XH3pW7ov5q	en	STATUS	3	1	TWITTER
809044519106789376	811521565	lynch	2016-12-14 14:36:59	RT @meijins: yurio getting super competitive with victuuri like he sees victor feeding yuuri a grape and tries to shove an orange down otab…	en	STATUS	0	590	TWITTER
809044516766359552	561623065	Loco de Ofertas	2016-12-14 14:36:58	HUGO BOSS ORANGE SUNSET WOMAN EAU DE TOILETTE 30ML VAPO, 46.73€ https://t.co/nme6Rj3A1X #ldo https://t.co/ZTI5lJikX1	en	STATUS	0	0	TWITTER
809044516623831040	758979204868218880	Loco de Ofertas	2016-12-14 14:36:58	#oferta HUGO BOSS ORANGE SUNSET WOMAN EAU DE TOILETTE 30ML VAPO, 46.73€ https://t.co/ijE3jANTG1 https://t.co/cUcrIwyD3l	en	STATUS	0	0	TWITTER
809044504082870274	2253716036	Ginkoposts	2016-12-14 14:36:55	RT @Elizasoul80: If bars don't start selling a drink called 'Orange Russian', they're really missing out on some lucrative humor.	en	STATUS	0	310	TWITTER
809044490182918144	492978136	T4	2016-12-14 14:36:52	Its 2 days to go for Cypus praise concert. Its gonna be A JOYOUS CELEBRATION. Orange carpet starts 4pm, event... https://t.co/WZLZvfK6c3	en	STATUS	0	0	TWITTER
809044486135246848	803553892659146756	Orange Egg	2016-12-14 14:36:51	RT @happybibis: h a p p y 💕  #ALDUBTwinsFever https://t.co/HVwCsQJnYw	en	STATUS	0	422	TWITTER
809044468515139584	2273810259	Big Nae💋	2016-12-14 14:36:47	Eating breakfast and I forgot my mini orange😩	en	STATUS	0	0	TWITTER
809044463486013444	57091155	Joanna DeVoe	2016-12-14 14:36:46	SUPER MOON setting over the hills at dawn...pink &amp; orange on pale blue...What a sight to see first thing in the morning! #inspired #fullmoon	en	STATUS	0	0	TWITTER
809044456372600832	4384643898	Shred Bull Shredding	2016-12-14 14:36:44	Orange County fire captain jumps onto I-5, dies after being hit by big-rig https://t.co/EtqvJTgUSf	en	STATUS	0	0	TWITTER
809044441164029952	14459734	Rickland Chester	2016-12-14 14:36:40	Wanna go home and make curry.  Mmmmm.	en	STATUS	0	0	TWITTER
809044427591139332	1484901948	bold	2016-12-14 14:36:37	Orange lollipop still be my fav 🍭	en	STATUS	0	0	TWITTER
809044417621463040	279316693	Ms.T	2016-12-14 14:36:35	RT @LiberalPhenom: ABC and DC press still trying to piss on Pres Obama who did more for this country than ppl deserved. But you'll bow to t…	en	STATUS	0	15	TWITTER
809044408339304449	803553892659146756	Orange Egg	2016-12-14 14:36:32	RT @happybibis: aldub prods be like:  #ALDUBTwinsFever https://t.co/XYWZBd9fuY	en	STATUS	0	453	TWITTER
809044391050485761	34505923	BlackKingMidas	2016-12-14 14:36:28	That No.9 from BK with the small Orange Juice tho...	en	STATUS	0	0	TWITTER
809044384478007296	752890921105195008	Катя Сидорова	2016-12-14 14:36:27	#aarp co orange county home remodeling	en	STATUS	0	0	TWITTER
809044383446155264	803553892659146756	Orange Egg	2016-12-14 14:36:26	RT @happybibis: a date like this also 😩 chill chill lang  #ALDUBTwinsFever https://t.co/OVkknQNFPv	en	STATUS	0	399	TWITTER
809044381055549441	385687756	Brian Gosset	2016-12-14 14:36:26	RT @dctf: Get to know the 4A DII state title game — Sweetwater vs. West Orange-Stark! #txhsfb COMPLETE #UILSTATE COVERAGE: https://t.co/qYs…	en	STATUS	0	37	TWITTER
809044363795779585	732991291936530432	Michael McMaster	2016-12-14 14:36:22	@armedtetrapod @Parker9_ @itisthenoah @realDonaldTrump STUPID FUCKING TRUMPSTER....WHERE IS THE ORANGE CLOWN'S TAX RETURNS?  ASSWIPE!	en	STATUS	0	0	TWITTER
809044362466164736	803553892659146756	Orange Egg	2016-12-14 14:36:21	RT @happybibis: ♫ ... and I don't know why, I can't keep my eyes off of you. ♫  #ALDUBTwinsFever https://t.co/HEL4o1wzcV	en	STATUS	0	442	TWITTER
809044348188794880	803553892659146756	Orange Egg	2016-12-14 14:36:18	RT @happybibis: so happy together ♫  #ALDUBTwinsFever https://t.co/Km0LlmHlR5	en	STATUS	0	397	TWITTER
809044345256964097	2370439592	goBigthenGoBIGGER	2016-12-14 14:36:17	@jimcramer @carlquintanilla  nail salons are on every commercial plaza/intersection here in Orange County, CA	en	STATUS	0	0	TWITTER
809044341184413697	776532053290545152	ianstudiosbot	2016-12-14 14:36:16	Wanna play Orange on the Paper Park	en	STATUS	0	0	TWITTER
809044324386152448	730098183242584064	Corinna	2016-12-14 14:36:12	Yes Erica thought it was brown but it was like really yellow and orange to me absolutely beautiful. https://t.co/xvPE9ArDgh	en	STATUS	0	0	TWITTER
809044314596655104	4295695873	ごびえもん٩(✿ ' ᴗ ' )۶	2016-12-14 14:36:10	★8LOVE☆BEAM (orange summer mix)FC★23.92	en	STATUS	3	0	TWITTER
809044306245853184	2594823361	AL	2016-12-14 14:36:08	RT @pictoline: Mr. White Mr. Orange Mr. Pink Mr. Blonde Mr. Brown Mr. Blue  Ellos son los miembros clave del gabinete de Donald Trump https…	en	STATUS	0	2319	TWITTER
809044299920904193	723447692056100864	OrangeT3mplar	2016-12-14 14:36:07	RT @bcfcfollowers: The perfect face to sum up this very moment....  Thank you Gary Rowett for all you have done for this amazing club!   #K…	en	STATUS	0	54	TWITTER
809044296682897408	134482253	Linz	2016-12-14 14:36:06	My mums @Fortnums gift came oh my all the food looks delicious. Do you think she'll notice if I keep the orange&amp;cranberry curd for myself 😍	en	STATUS	1	0	TWITTER
809044286557786113	3662251697	Brian Eno May Jones	2016-12-14 14:36:03	Orange really is the new black https://t.co/Ah9RkN1cPt	en	STATUS	0	0	TWITTER
